log_id,window_start,active_cases,new_arrivals,completions,total_events,mean_delta_t,std_delta_t,stalled_cases,res_events_total,res_events_max,res_events_std,res_active_total,res_n_busy,res_duration_mean,res_wait_mean,res_handover_total,res_handover_unique,intra_S0,intra_S1,intra_S2,intra_S3,intra_S4,intra_S5,intra_S6,intra_S7,intra_S8,drift_control_flow,drift_data,drift_inter_case,drift_resource,drift_any
training_012,2020-01-01 08:55:30.244201+00:00,18.0,18.0,18.0,108.0,1.870654033723123,1.1136330276636324,0.0,108,41,11.548160026601641,69,10.0,10.946539272581736,2.360133223324638,77.0,34.0,0.1388888888888889,0.14814814814814814,0.14814814814814814,0.027777777777777776,0.16666666666666666,0.037037037037037035,0.12037037037037036,0.027777777777777776,0.18518518518518517,0,0,0,0,0
training_012,2020-01-02 08:55:30.244201+00:00,10.0,10.0,10.0,60.0,1.888735080506142,1.0687362285315816,0.0,60,26,7.238784428341543,40,9.0,7.236186664428905,1.821438739175391,43.0,23.0,0.15,0.16666666666666666,0.11666666666666667,0.016666666666666666,0.13333333333333333,0.08333333333333333,0.11666666666666667,0.016666666666666666,0.2,0,0,0,0,0
training_012,2020-01-03 08:55:30.244201+00:00,14.0,14.0,12.0,77.0,2.004193879450896,1.1501187357498803,0.0,77,27,7.759510293826538,55,10.0,12.162915417206792,2.408690825811342,55.0,34.0,0.12987012987012986,0.15584415584415584,0.15584415584415584,0.025974025974025976,0.15584415584415584,0.012987012987012988,0.15584415584415584,0.012987012987012988,0.19480519480519481,0,0,0,0,0
training_012,2020-01-04 08:55:30.244201+00:00,15.0,13.0,14.0,81.0,2.132446582589397,1.1172271410720773,0.0,81,32,8.993886812718959,54,10.0,12.627868506519675,2.483823931545095,63.0,29.0,0.1728395061728395,0.16049382716049382,0.13580246913580246,0.012345679012345678,0.1728395061728395,0.024691358024691357,0.1111111111111111,0.037037037037037035,0.1728395061728395,0,0,0,0,0
training_012,2020-01-05 08:55:30.244201+00:00,8.0,7.0,8.0,46.0,2.449877593825869,1.1425650151336937,0.0,46,17,5.0039984012787215,30,9.0,8.60663178420098,2.0999590516077586,32.0,23.0,0.15217391304347827,0.15217391304347827,0.15217391304347827,0.021739130434782608,0.17391304347826086,0.043478260869565216,0.10869565217391304,0.043478260869565216,0.15217391304347827,0,0,0,0,0
training_012,2020-01-06 08:55:30.244201+00:00,15.0,15.0,14.0,88.0,2.0746416972994117,1.0266368202105476,0.0,88,36,9.754998718605759,59,10.0,11.247008769685186,2.258689113490208,57.0,31.0,0.13636363636363635,0.13636363636363635,0.125,0.022727272727272728,0.14772727272727273,0.07954545454545454,0.11363636363636363,0.045454545454545456,0.19318181818181818,0,0,0,0,0
training_012,2020-01-07 08:55:30.244201+00:00,13.0,12.0,13.0,74.0,2.1894831761071054,1.0548988057695903,0.0,74,33,9.382963284591922,43,10.0,10.85181245052399,2.2476224724848706,51.0,23.0,0.14864864864864866,0.17567567567567569,0.16216216216216217,0.02702702702702703,0.16216216216216217,0.0,0.14864864864864866,0.013513513513513514,0.16216216216216217,0,0,0,0,0
training_012,2020-01-08 08:55:30.244201+00:00,15.0,15.0,14.0,88.0,2.201070498831068,1.0573815797413002,0.0,88,35,9.368030742904295,59,10.0,9.090440104579363,2.1387200640008808,57.0,31.0,0.13636363636363635,0.14772727272727273,0.125,0.011363636363636364,0.1590909090909091,0.07954545454545454,0.125,0.022727272727272728,0.19318181818181818,0,0,0,0,0
training_012,2020-01-09 08:55:30.244201+00:00,15.0,14.0,13.0,82.0,2.078152288899338,1.0619771883144196,0.0,82,36,10.007996802557443,52,10.0,10.47025009435185,2.343406451345918,56.0,28.0,0.13414634146341464,0.15853658536585366,0.13414634146341464,0.036585365853658534,0.15853658536585366,0.036585365853658534,0.12195121951219512,0.036585365853658534,0.18292682926829268,0,0,0,0,0
training_012,2020-01-10 08:55:30.244201+00:00,17.0,15.0,17.0,94.0,1.8952695157991204,1.0440579819884581,0.0,94,35,9.329523031752482,60,10.0,8.933656703084328,2.0340636577500177,63.0,37.0,0.13829787234042554,0.1702127659574468,0.11702127659574468,0.031914893617021274,0.1595744680851064,0.06382978723404255,0.11702127659574468,0.010638297872340425,0.19148936170212766,0,0,0,0,0
