log_id,window_start,active_cases,new_arrivals,completions,total_events,mean_delta_t,std_delta_t,stalled_cases,res_events_total,res_events_max,res_events_std,res_active_total,res_n_busy,res_duration_mean,res_wait_mean,res_handover_total,res_handover_unique,intra_S0,intra_S1,intra_S2,intra_S3,intra_S4,intra_S5,intra_S6,intra_S7,intra_S8,drift_control_flow,drift_data,drift_inter_case,drift_resource,drift_any
training_015,2020-01-01 04:48:01.216200+00:00,8.0,8.0,7.0,45.0,2.3392612550494762,1.1719825261285484,0.0,45,12,3.4132096331752027,36,9.0,7.8184168809940475,2.006376427007534,35.0,21.0,0.17777777777777778,0.022222222222222223,0.15555555555555556,0.022222222222222223,0.15555555555555556,0.022222222222222223,0.15555555555555556,0.15555555555555556,0.13333333333333333,0,0,0,0,0
training_015,2020-01-02 04:48:01.216200+00:00,19.0,18.0,19.0,111.0,2.0263566247620273,0.9153824462614782,0.0,111,18,5.699999999999999,90,10.0,9.898470022577612,2.2672791879705967,88.0,44.0,0.16216216216216217,0.018018018018018018,0.14414414414414414,0.009009009009009009,0.16216216216216217,0.0,0.16216216216216217,0.17117117117117117,0.17117117117117117,0,0,0,0,0
training_015,2020-01-03 04:48:01.216200+00:00,20.0,20.0,20.0,120.0,1.9839581501820882,0.9047650627879853,0.0,120,21,5.549774770204643,91,10.0,9.9782948351632,2.401936563102946,91.0,50.0,0.16666666666666666,0.0,0.16666666666666666,0.025,0.15,0.016666666666666666,0.15833333333333333,0.16666666666666666,0.15,0,0,0,0,0
training_015,2020-01-04 04:48:01.216200+00:00,24.0,24.0,22.0,134.0,1.7604235305081832,1.01236919654986,0.0,134,32,9.264987857520376,107,10.0,10.507739192438056,2.4331514946125146,103.0,43.0,0.1791044776119403,0.014925373134328358,0.14925373134328357,0.0,0.16417910447761194,0.007462686567164179,0.16417910447761194,0.16417910447761194,0.15671641791044777,0,0,0,0,0
training_015,2020-01-05 04:48:01.216200+00:00,14.0,12.0,14.0,82.0,2.0427364556331407,1.0154812371104287,0.0,82,18,4.6,68,10.0,9.596110007859817,2.250705273601672,67.0,37.0,0.15853658536585366,0.012195121951219513,0.15853658536585366,0.0,0.15853658536585366,0.024390243902439025,0.17073170731707318,0.17073170731707318,0.14634146341463414,0,0,0,0,0
training_015,2020-01-06 04:48:01.216200+00:00,17.0,17.0,17.0,102.0,2.0130518367565684,0.9492054724388037,0.0,102,21,6.046486583132389,81,10.0,11.306831590318081,2.486039707303191,77.0,40.0,0.16666666666666666,0.0,0.17647058823529413,0.00980392156862745,0.16666666666666666,0.0,0.1568627450980392,0.1568627450980392,0.16666666666666666,0,0,0,0,0
training_015,2020-01-07 04:48:01.216200+00:00,14.0,14.0,14.0,84.0,2.1852195483217325,1.0129332823212454,0.0,84,17,4.94368283772331,65,10.0,9.874431586883444,2.4149665681975527,64.0,37.0,0.16666666666666666,0.03571428571428571,0.13095238095238096,0.011904761904761904,0.15476190476190477,0.03571428571428571,0.14285714285714285,0.16666666666666666,0.15476190476190477,0,0,0,0,0
training_015,2020-01-08 04:48:01.216200+00:00,27.0,27.0,27.0,162.0,1.7153784603155169,0.7957433680729187,0.0,162,39,11.01635148313633,132,10.0,10.064779174105192,2.277829283309102,122.0,50.0,0.16666666666666666,0.006172839506172839,0.1728395061728395,0.030864197530864196,0.14814814814814814,0.024691358024691357,0.15432098765432098,0.16049382716049382,0.13580246913580246,0,0,0,0,0
training_015,2020-01-09 04:48:01.216200+00:00,12.0,12.0,12.0,72.0,1.8615644751968965,0.944138235281722,0.0,72,12,3.944616584663204,55,10.0,9.78643587937037,2.465820256626299,56.0,36.0,0.16666666666666666,0.027777777777777776,0.1388888888888889,0.027777777777777776,0.1388888888888889,0.013888888888888888,0.16666666666666666,0.16666666666666666,0.1527777777777778,0,0,0,0,0
training_015,2020-01-10 04:48:01.216200+00:00,12.0,12.0,12.0,72.0,1.9803390833315162,1.1341422691887866,0.0,72,12,3.026549190084311,61,10.0,9.91782453820118,2.3960505672740076,57.0,37.0,0.16666666666666666,0.027777777777777776,0.1388888888888889,0.0,0.16666666666666666,0.027777777777777776,0.16666666666666666,0.16666666666666666,0.1388888888888889,0,0,0,0,0
