log_id,window_start,active_cases,new_arrivals,completions,total_events,mean_delta_t,std_delta_t,stalled_cases,res_events_total,res_events_max,res_events_std,res_active_total,res_n_busy,res_duration_mean,res_wait_mean,res_handover_total,res_handover_unique,intra_S0,intra_S1,intra_S2,intra_S3,intra_S4,intra_S5,intra_S6,intra_S7,intra_S8,drift_control_flow,drift_data,drift_inter_case,drift_resource,drift_any
training_001,2020-01-01 01:02:33.307892+00:00,17.0,17.0,15.0,98.0,2.440842997454228,0.8486517118868572,0.0,98,20,5.095095681142799,77,10.0,20.369921312695972,3.108374999175062,72.0,45.0,0.15306122448979592,0.0,0.17346938775510204,0.16326530612244897,0.17346938775510204,0.0,0.16326530612244897,0.0,0.17346938775510204,0,0,0,0,0
training_001,2020-01-02 01:02:33.307892+00:00,17.0,15.0,17.0,94.0,2.3302692521554587,0.9092479009533346,0.0,94,24,5.748043145279966,72,10.0,18.099196741792554,2.9395416928194167,72.0,45.0,0.18085106382978725,0.0,0.1595744680851064,0.1702127659574468,0.1595744680851064,0.0,0.1702127659574468,0.0,0.1595744680851064,0,0,0,0,0
training_001,2020-01-03 01:02:33.307892+00:00,12.0,12.0,11.0,69.0,2.4024937810031277,1.005327165628425,0.0,69,15,3.753664875824692,58,10.0,20.535957385289684,3.0536448235876645,54.0,32.0,0.15942028985507245,0.0,0.17391304347826086,0.15942028985507245,0.17391304347826086,0.0,0.14492753623188406,0.014492753623188406,0.17391304347826086,0,0,0,0,0
training_001,2020-01-04 01:02:33.307892+00:00,15.0,14.0,14.0,83.0,2.395625298428892,1.0314902085686255,0.0,83,19,4.428317965096905,71,10.0,20.86931451117141,3.0664668528340466,66.0,44.0,0.1686746987951807,0.0,0.1686746987951807,0.1686746987951807,0.1566265060240964,0.0,0.1686746987951807,0.0,0.1686746987951807,0,0,0,0,0
training_001,2020-01-05 01:02:33.307892+00:00,15.0,14.0,14.0,84.0,2.223476827770948,1.0567737227544556,0.0,84,17,4.294182110716778,70,10.0,20.185338597978436,3.046483723415392,66.0,40.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0,0,0,0,0
training_001,2020-01-06 01:02:33.307892+00:00,19.0,18.0,17.0,104.0,2.0481739227586027,1.0940586981785723,0.0,104,29,7.825599018605541,82,10.0,20.519902321883826,3.0806124199003753,79.0,43.0,0.16346153846153846,0.0,0.17307692307692307,0.16346153846153846,0.16346153846153846,0.009615384615384616,0.16346153846153846,0.0,0.16346153846153846,0,0,0,0,0
training_001,2020-01-07 01:02:33.307892+00:00,15.0,13.0,15.0,86.0,2.3383845877326213,0.9147572964212003,0.0,86,19,5.817215828899594,70,10.0,19.961450070105855,3.0666944111376937,64.0,31.0,0.1744186046511628,0.0,0.1511627906976744,0.1744186046511628,0.1744186046511628,0.0,0.1744186046511628,0.0,0.1511627906976744,0,0,0,0,0
training_001,2020-01-08 01:02:33.307892+00:00,20.0,20.0,17.0,107.0,2.267834166053484,0.8914524599912115,0.0,107,29,7.576938695805847,88,10.0,20.276779938120516,3.0459001024652315,79.0,43.0,0.1588785046728972,0.0,0.18691588785046728,0.1588785046728972,0.16822429906542055,0.0,0.14953271028037382,0.009345794392523364,0.16822429906542055,0,0,0,0,0
training_001,2020-01-09 01:02:33.307892+00:00,17.0,14.0,14.0,86.0,2.252420000939088,1.069658337084752,0.0,86,28,7.158212067269312,69,10.0,20.655405226394578,3.0420484869262245,66.0,35.0,0.16279069767441862,0.0,0.16279069767441862,0.1744186046511628,0.16279069767441862,0.023255813953488372,0.16279069767441862,0.0,0.1511627906976744,0,0,0,0,0
training_001,2020-01-10 01:02:33.307892+00:00,21.0,18.0,20.0,114.0,2.231200513141641,0.8829482875551068,0.0,114,26,6.359245238233858,92,10.0,20.434496311063462,3.0706375796366183,91.0,46.0,0.17543859649122806,0.0,0.15789473684210525,0.16666666666666666,0.16666666666666666,0.0,0.17543859649122806,0.0,0.15789473684210525,0,0,0,0,0
