log_id,window_start,active_cases,new_arrivals,completions,total_events,mean_delta_t,std_delta_t,stalled_cases,res_events_total,res_events_max,res_events_std,res_active_total,res_n_busy,res_duration_mean,res_wait_mean,res_handover_total,res_handover_unique,intra_S0,intra_S1,intra_S2,intra_S3,intra_S4,intra_S5,intra_S6,intra_S7,intra_S8,drift_control_flow,drift_data,drift_inter_case,drift_resource,drift_any
training_003,2020-01-01 01:52:52.592137+00:00,10.0,10.0,8.0,49.0,2.110748267413222,0.7648589671629368,0.0,49,12,3.0805843601498726,40,10.0,10.278348558214287,2.172361487467653,36.0,25.0,0.1836734693877551,0.0,0.20408163265306123,0.02040816326530612,0.1836734693877551,0.0,0.14285714285714285,0.08163265306122448,0.1836734693877551,0,0,0,0,0
training_003,2020-01-01 09:52:52.592137+00:00,8.0,6.0,8.0,39.0,1.7944976613661936,0.8936269023298301,0.0,39,10,2.8442925306655784,34,10.0,8.998124363087301,2.2502356035795716,30.0,22.0,0.1794871794871795,0.0,0.15384615384615385,0.0,0.1794871794871795,0.02564102564102564,0.1794871794871795,0.1282051282051282,0.15384615384615385,0,0,0,0,0
training_003,2020-01-01 17:52:52.592137+00:00,4.0,4.0,4.0,21.0,2.2467900475910954,0.9795261655245098,0.0,21,4,1.2206555615733703,20,9.0,8.993934492361111,1.8901621755855782,17.0,14.0,0.19047619047619047,0.0,0.19047619047619047,0.047619047619047616,0.19047619047619047,0.0,0.14285714285714285,0.047619047619047616,0.19047619047619047,0,0,0,0,0
training_003,2020-01-02 01:52:52.592137+00:00,2.0,2.0,1.0,8.0,2.601245546106896,1.590455167553265,0.0,8,3,1.077032961426901,7,4.0,3.476040828055555,0.6359657931976713,6.0,4.0,0.25,0.0,0.25,0.0,0.25,0.125,0.0,0.0,0.125,0,0,0,0,0
training_003,2020-01-02 09:52:52.592137+00:00,9.0,8.0,7.0,45.0,2.0363102689450634,0.8722296454539841,0.0,45,11,2.7658633371878665,38,10.0,10.303963283353173,2.3314973077878376,34.0,28.0,0.15555555555555556,0.0,0.2,0.1111111111111111,0.15555555555555556,0.022222222222222223,0.1111111111111111,0.1111111111111111,0.13333333333333333,0,0,0,0,0
training_003,2020-01-02 17:52:52.592137+00:00,5.0,3.0,4.0,18.0,2.6307875623329995,1.0666177594363846,0.0,18,5,1.6,14,8.0,9.028416828583333,1.980504233802049,14.0,13.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.1111111111111111,0.2222222222222222,0,0,0,0,0
training_003,2020-01-03 01:52:52.592137+00:00,5.0,4.0,5.0,26.0,2.415756943973148,0.8767972781903353,0.0,26,4,1.1135528725660044,23,9.0,10.538873862777779,2.0315222101185277,20.0,20.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.19230769230769232,0.19230769230769232,0.15384615384615385,0,0,0,0,0
training_003,2020-01-03 09:52:52.592137+00:00,8.0,8.0,8.0,43.0,1.999894558120835,0.8926685239457718,0.0,43,10,2.9342801502242417,35,10.0,11.468642781541666,2.4217784507403795,34.0,22.0,0.18604651162790697,0.0,0.18604651162790697,0.046511627906976744,0.13953488372093023,0.09302325581395349,0.13953488372093023,0.06976744186046512,0.13953488372093023,0,0,0,0,0
training_003,2020-01-03 17:52:52.592137+00:00,4.0,4.0,4.0,24.0,2.1665639289992407,0.7104447205682204,0.0,24,5,1.9078784028338915,20,8.0,7.446991846138888,1.9196204997848472,19.0,18.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0,0
training_003,2020-01-04 01:52:52.592137+00:00,14.0,14.0,13.0,66.0,1.8001282940074301,0.795282585126279,0.0,66,17,4.8,53,10.0,10.017400890641602,2.2792151640394547,45.0,29.0,0.16666666666666666,0.030303030303030304,0.21212121212121213,0.0,0.19696969696969696,0.0,0.12121212121212122,0.07575757575757576,0.19696969696969696,0,0,0,0,0
training_003,2020-01-04 09:52:52.592137+00:00,10.0,9.0,10.0,50.0,1.606041081512747,0.9720741235038655,0.0,50,11,3.40587727318528,39,10.0,10.517918681979797,2.4624422604345986,39.0,27.0,0.18,0.02,0.18,0.0,0.2,0.0,0.12,0.1,0.2,0,0,0,0,0
training_003,2020-01-04 17:52:52.592137+00:00,7.0,7.0,6.0,37.0,1.9411869358713487,0.7645296537250107,0.0,37,8,2.9,30,8.0,9.09306648000992,1.856940984407841,26.0,17.0,0.16216216216216217,0.02702702702702703,0.1891891891891892,0.0,0.1891891891891892,0.0,0.13513513513513514,0.10810810810810811,0.1891891891891892,0,0,0,0,0
training_003,2020-01-05 01:52:52.592137+00:00,7.0,6.0,6.0,35.0,2.056267169501433,1.0945731758426245,0.0,35,9,3.0083217912982647,26,8.0,8.066821954035714,1.6756317561392926,28.0,19.0,0.17142857142857143,0.0,0.17142857142857143,0.02857142857142857,0.17142857142857143,0.0,0.14285714285714285,0.14285714285714285,0.17142857142857143,0,0,0,0,0
training_003,2020-01-05 09:52:52.592137+00:00,10.0,9.0,10.0,51.0,1.9194261395252328,0.7946976764769238,0.0,51,9,2.879236009777594,41,10.0,11.309368565148148,2.5094386815918543,39.0,31.0,0.17647058823529413,0.0,0.17647058823529413,0.0,0.17647058823529413,0.0,0.1568627450980392,0.13725490196078433,0.17647058823529413,0,0,0,0,0
training_003,2020-01-05 17:52:52.592137+00:00,6.0,6.0,5.0,30.0,2.3252883215362568,0.8249207614090244,0.0,30,8,2.1908902300206643,24,9.0,8.949337127541668,2.194641501488495,20.0,19.0,0.16666666666666666,0.03333333333333333,0.2,0.0,0.2,0.0,0.1,0.1,0.2,0,0,0,0,0
training_003,2020-01-06 01:52:52.592137+00:00,10.0,9.0,10.0,53.0,1.9084282541995503,0.8369508195962005,0.0,53,10,2.758622844826744,47,10.0,9.635885924208996,2.410692830747183,43.0,31.0,0.1320754716981132,0.03773584905660377,0.16981132075471697,0.0,0.16981132075471697,0.0,0.16981132075471697,0.1509433962264151,0.16981132075471697,0,0,0,0,0
training_003,2020-01-06 09:52:52.592137+00:00,8.0,8.0,8.0,43.0,1.5854784128541735,0.8498408425227854,0.0,43,9,2.238302928559939,38,10.0,9.861749507228836,2.2280222214646166,33.0,22.0,0.13953488372093023,0.046511627906976744,0.18604651162790697,0.0,0.16279069767441862,0.023255813953488372,0.13953488372093023,0.11627906976744186,0.18604651162790697,0,0,0,0,0
training_003,2020-01-06 17:52:52.592137+00:00,3.0,3.0,3.0,16.0,2.6988415959055336,0.7898789102441955,0.0,16,4,1.562049935181331,14,6.0,5.229537381944445,1.1844119931156294,12.0,10.0,0.1875,0.0,0.1875,0.0,0.1875,0.0,0.125,0.125,0.1875,0,0,0,0,0
training_003,2020-01-07 01:52:52.592137+00:00,6.0,6.0,5.0,31.0,2.111405769402627,0.9673250818061788,0.0,31,12,3.645545226711637,24,8.0,10.08997026592857,1.7917019842969686,22.0,11.0,0.16129032258064516,0.03225806451612903,0.22580645161290322,0.03225806451612903,0.12903225806451613,0.03225806451612903,0.12903225806451613,0.06451612903225806,0.1935483870967742,0,0,0,0,0
training_003,2020-01-07 09:52:52.592137+00:00,6.0,5.0,4.0,22.0,2.702695942766638,0.8215422723405568,0.0,22,8,2.5612496949731396,15,7.0,6.24610156826389,1.4492251973203667,14.0,12.0,0.18181818181818182,0.0,0.22727272727272727,0.0,0.18181818181818182,0.0,0.13636363636363635,0.09090909090909091,0.18181818181818182,0,0,0,0,0
training_003,2020-01-07 17:52:52.592137+00:00,10.0,8.0,9.0,44.0,1.832648576428544,1.012363008006877,0.0,44,8,2.5768197453450252,40,9.0,9.363868068819446,2.1600612515977207,36.0,26.0,0.13636363636363635,0.06818181818181818,0.18181818181818182,0.0,0.1590909090909091,0.022727272727272728,0.1590909090909091,0.09090909090909091,0.18181818181818182,0,0,0,0,0
training_003,2020-01-08 01:52:52.592137+00:00,10.0,9.0,10.0,54.0,1.9128427774769796,0.8336028430534101,0.0,54,11,2.727636339397171,45,10.0,8.917763535978533,2.012723353486457,40.0,30.0,0.12962962962962962,0.037037037037037035,0.16666666666666666,0.0,0.18518518518518517,0.018518518518518517,0.14814814814814814,0.14814814814814814,0.16666666666666666,0,0,0,0,0
