log_id,window_start,active_cases,new_arrivals,completions,total_events,mean_delta_t,std_delta_t,stalled_cases,res_events_total,res_events_max,res_events_std,res_active_total,res_n_busy,res_duration_mean,res_wait_mean,res_handover_total,res_handover_unique,intra_S0,intra_S1,intra_S2,intra_S3,intra_S4,intra_S5,intra_S6,intra_S7,intra_S8,drift_control_flow,drift_data,drift_inter_case,drift_resource,drift_any
training_002,2020-01-01 02:20:45.765617+00:00,20.0,20.0,20.0,120.0,2.1608644006389386,0.8522543429304177,0.0,120,24,6.54217089351845,97,10.0,19.388031817045093,3.0067684964331165,86.0,45.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.025,0.14166666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0,0,0,0,0
training_002,2020-01-02 02:20:45.765617+00:00,13.0,13.0,13.0,78.0,2.336743206599812,0.9653421740278106,0.0,78,12,3.7629775444453557,66,10.0,18.615002225934465,2.985179574836936,57.0,35.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.01282051282051282,0.15384615384615385,0.0,0.16666666666666666,0.0,0.16666666666666666,0,0,0,0,0
training_002,2020-01-03 02:20:45.765617+00:00,15.0,15.0,14.0,89.0,2.3339986007722384,0.9064518940465783,0.0,89,22,6.040695324215582,69,10.0,19.730673091952987,3.0036636108092996,61.0,36.0,0.16853932584269662,0.15730337078651685,0.16853932584269662,0.0,0.15730337078651685,0.011235955056179775,0.16853932584269662,0.011235955056179775,0.15730337078651685,0,0,0,0,0
training_002,2020-01-04 02:20:45.765617+00:00,24.0,23.0,23.0,136.0,1.9259863736867369,0.9324018279573121,0.0,136,32,9.318798205777396,108,10.0,19.910632865461107,3.0227276652692154,98.0,46.0,0.16176470588235295,0.16911764705882354,0.16176470588235295,0.007352941176470588,0.16176470588235295,0.0,0.16911764705882354,0.0,0.16911764705882354,0,0,0,0,0
training_002,2020-01-05 02:20:45.765617+00:00,18.0,17.0,16.0,100.0,2.304602331630585,0.9447406925102583,0.0,100,20,5.830951894845301,81,9.0,18.48095599089332,2.745226133021231,74.0,39.0,0.17,0.16,0.17,0.0,0.16,0.0,0.17,0.0,0.17,0,0,0,0,0
training_002,2020-01-06 02:20:45.765617+00:00,16.0,14.0,16.0,89.0,2.4500332353677403,0.8786095054699244,0.0,89,19,4.369210454990696,72,10.0,20.594030325561764,3.063114691686959,66.0,43.0,0.16853932584269662,0.1797752808988764,0.16853932584269662,0.0,0.16853932584269662,0.0,0.15730337078651685,0.0,0.15730337078651685,0,0,0,0,0
training_002,2020-01-07 02:20:45.765617+00:00,15.0,15.0,15.0,90.0,2.233760563490652,0.9114828356320424,0.0,90,22,5.882176467941097,71,10.0,19.399963159694444,2.89018915057321,65.0,37.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.15555555555555556,0.0,0.17777777777777778,0.011111111111111112,0.15555555555555556,0,0,0,0,0
training_002,2020-01-08 02:20:45.765617+00:00,11.0,11.0,10.0,64.0,2.2465213950090464,1.1045681998080317,0.0,64,13,3.97994974842648,56,10.0,20.182482926032762,2.7664319765124015,46.0,32.0,0.171875,0.15625,0.15625,0.0,0.171875,0.0,0.171875,0.0,0.171875,0,0,0,0,0
training_002,2020-01-09 02:20:45.765617+00:00,24.0,23.0,21.0,126.0,2.1191292839709863,0.8733160844959357,0.0,126,21,6.151422599691879,106,10.0,20.27406215940116,2.976552529204273,95.0,50.0,0.15873015873015872,0.16666666666666666,0.16666666666666666,0.0,0.15873015873015872,0.0,0.18253968253968253,0.0,0.16666666666666666,0,0,0,0,0
training_002,2020-01-10 02:20:45.765617+00:00,20.0,17.0,19.0,113.0,2.198787672423259,0.9290368956898472,0.0,113,25,7.184010022264724,88,10.0,19.409631467456112,3.014179299485159,84.0,45.0,0.168141592920354,0.168141592920354,0.168141592920354,0.008849557522123894,0.168141592920354,0.0,0.1504424778761062,0.008849557522123894,0.1592920353982301,0,0,0,0,0
training_002,2020-01-11 02:20:45.765617+00:00,18.0,17.0,16.0,102.0,2.3293116140076675,0.8934273601463734,0.0,102,23,7.166589146867567,81,10.0,18.51756267768555,2.7895289508444723,73.0,39.0,0.16666666666666666,0.1568627450980392,0.1568627450980392,0.00980392156862745,0.1568627450980392,0.0196078431372549,0.16666666666666666,0.00980392156862745,0.1568627450980392,0,0,0,0,0
training_002,2020-01-12 02:20:45.765617+00:00,20.0,18.0,20.0,111.0,2.191387557459438,0.9864985832950087,0.0,111,21,6.28410693734599,92,10.0,20.591854933415146,3.078073837637006,86.0,46.0,0.16216216216216217,0.18018018018018017,0.17117117117117117,0.0,0.16216216216216217,0.0,0.16216216216216217,0.0,0.16216216216216217,0,0,0,0,0
training_002,2020-01-13 02:20:45.765617+00:00,17.0,17.0,16.0,99.0,2.125142018546555,1.00907675601642,0.0,99,21,5.872818744010409,78,10.0,18.98589430674344,3.031616651304235,71.0,42.0,0.16161616161616163,0.16161616161616163,0.16161616161616163,0.0,0.1717171717171717,0.0,0.1717171717171717,0.0,0.1717171717171717,0,0,0,0,0
training_002,2020-01-14 02:20:45.765617+00:00,15.0,14.0,15.0,87.0,2.5720574395433573,0.8273374540861324,0.0,87,17,4.94064773081425,68,10.0,21.4149388297564,3.117174494655831,66.0,39.0,0.1724137931034483,0.1724137931034483,0.1724137931034483,0.0,0.16091954022988506,0.0,0.16091954022988506,0.0,0.16091954022988506,0,0,0,0,0
training_002,2020-01-15 02:20:45.765617+00:00,12.0,12.0,12.0,72.0,2.4504582469450904,0.8597407985540585,0.0,72,16,4.791659420284375,59,10.0,20.35954881943287,3.038625510381122,52.0,30.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.013888888888888888,0.1527777777777778,0.0,0.16666666666666666,0.0,0.16666666666666666,0,0,0,0,0
training_002,2020-01-16 02:20:45.765617+00:00,17.0,17.0,14.0,92.0,2.238981496419034,0.9789897972342334,0.0,92,16,5.211525688318153,72,10.0,21.509573692449408,3.109915569084845,64.0,39.0,0.16304347826086957,0.15217391304347827,0.15217391304347827,0.0,0.17391304347826086,0.0,0.18478260869565216,0.0,0.17391304347826086,0,0,0,0,0
training_002,2020-01-17 02:20:45.765617+00:00,15.0,12.0,14.0,78.0,2.443830911071261,1.0462898293286242,0.0,78,19,5.30659966456864,62,10.0,20.021702024508407,3.049208484104953,56.0,39.0,0.16666666666666666,0.1794871794871795,0.1794871794871795,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.16666666666666666,0,0,0,0,0
training_002,2020-01-18 02:20:45.765617+00:00,9.0,8.0,9.0,52.0,2.335893988591398,1.13178506337865,0.0,52,11,3.8418745424597094,43,9.0,16.361743873555554,2.621623200359729,38.0,23.0,0.17307692307692307,0.17307692307692307,0.17307692307692307,0.0,0.17307692307692307,0.0,0.15384615384615385,0.0,0.15384615384615385,0,0,0,0,0
training_002,2020-01-19 02:20:45.765617+00:00,16.0,16.0,14.0,90.0,2.417808807730177,0.8257066708252372,0.0,90,20,4.9396356140913875,73,10.0,18.59913053136634,2.9563512498607913,67.0,42.0,0.15555555555555556,0.15555555555555556,0.15555555555555556,0.022222222222222223,0.15555555555555556,0.011111111111111112,0.17777777777777778,0.011111111111111112,0.15555555555555556,0,0,0,0,0
training_002,2020-01-20 02:20:45.765617+00:00,14.0,12.0,13.0,77.0,2.636799062606197,0.8361666680455472,0.0,77,14,4.050925820105819,65,10.0,20.05419436372024,3.0481392368120948,62.0,36.0,0.16883116883116883,0.16883116883116883,0.16883116883116883,0.012987012987012988,0.15584415584415584,0.0,0.15584415584415584,0.0,0.16883116883116883,0,0,0,0,0
training_002,2020-01-21 02:20:45.765617+00:00,11.0,10.0,8.0,53.0,2.7463335407681018,1.049242862511932,0.0,53,9,3.2264531609803355,46,9.0,18.717221808425926,2.772554935952132,43.0,31.0,0.16981132075471697,0.1509433962264151,0.1320754716981132,0.0,0.16981132075471697,0.0,0.18867924528301888,0.0,0.18867924528301888,0,0,0,0,0
training_002,2020-01-22 02:20:45.765617+00:00,13.0,10.0,12.0,66.0,2.34656520301652,1.043383707610112,0.0,66,16,4.862098312457287,53,10.0,19.566718560002105,3.0336107448992466,50.0,28.0,0.16666666666666666,0.18181818181818182,0.18181818181818182,0.0,0.16666666666666666,0.0,0.15151515151515152,0.015151515151515152,0.13636363636363635,0,0,0,0,0
training_002,2020-01-23 02:20:45.765617+00:00,14.0,13.0,14.0,80.0,2.102852531051608,1.11164252609328,0.0,80,20,4.8166378315169185,69,10.0,19.456740081948773,2.9472938263679445,61.0,35.0,0.1625,0.175,0.175,0.0125,0.15,0.0,0.1625,0.0125,0.15,0,0,0,0,0
training_002,2020-01-24 02:20:45.765617+00:00,19.0,19.0,17.0,105.0,2.3378525749609933,0.8388739776408819,0.0,105,23,7.060453243241541,77,10.0,20.825715780852782,3.10801320015105,73.0,43.0,0.1619047619047619,0.1619047619047619,0.1619047619047619,0.0,0.1619047619047619,0.0,0.18095238095238095,0.009523809523809525,0.1619047619047619,0,0,0,0,0
training_002,2020-01-25 02:20:45.765617+00:00,17.0,15.0,17.0,99.0,2.0713655923427376,0.9951824194925015,0.0,99,25,6.315853069855251,77,10.0,19.896937933724562,2.993614774873006,75.0,42.0,0.1717171717171717,0.1717171717171717,0.1717171717171717,0.0,0.1717171717171717,0.0,0.15151515151515152,0.0,0.16161616161616163,0,0,0,0,0
training_002,2020-01-26 02:20:45.765617+00:00,15.0,15.0,15.0,90.0,2.397686296915589,0.8523896811472578,0.0,90,17,5.019960159204453,73,10.0,19.543092218685597,2.9279223947552766,65.0,42.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.022222222222222223,0.14444444444444443,0.0,0.16666666666666666,0.0,0.16666666666666666,0,0,0,0,0
training_002,2020-01-27 02:20:45.765617+00:00,15.0,15.0,14.0,87.0,2.184935656782827,0.982061805286878,0.0,87,15,4.172529209005013,69,10.0,20.113737775417746,3.1002305319898493,65.0,43.0,0.16091954022988506,0.16091954022988506,0.16091954022988506,0.0,0.1724137931034483,0.0,0.1724137931034483,0.0,0.1724137931034483,0,0,0,0,0
training_002,2020-01-28 02:20:45.765617+00:00,15.0,14.0,14.0,85.0,2.4859908713508414,0.9460996249725879,0.0,85,18,5.5,70,10.0,20.17032066052521,3.0559547609554234,64.0,36.0,0.17647058823529413,0.16470588235294117,0.16470588235294117,0.023529411764705882,0.1411764705882353,0.0,0.16470588235294117,0.011764705882352941,0.15294117647058825,0,0,0,0,0
