log_id,window_start,active_cases,new_arrivals,completions,total_events,mean_delta_t,std_delta_t,stalled_cases,res_events_total,res_events_max,res_events_std,res_active_total,res_n_busy,res_duration_mean,res_wait_mean,res_handover_total,res_handover_unique,intra_S0,intra_S1,intra_S2,intra_S3,intra_S4,intra_S5,intra_S6,intra_S7,intra_S8,drift_control_flow,drift_data,drift_inter_case,drift_resource,drift_any
training_013,2020-01-01 00:30:51.793718+00:00,3.0,3.0,3.0,18.0,2.783078950650567,0.43405812510395786,0.0,18,5,1.6,13,7.0,14.50977010222222,1.8483768074069729,14.0,13.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0,0
training_013,2020-01-01 08:30:51.793718+00:00,2.0,2.0,2.0,12.0,2.1323774005848275,0.8847410415472905,0.0,12,3,0.9797958971132711,10,7.0,14.561868716666666,1.8410042213390199,10.0,10.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0,0
training_013,2020-01-01 16:30:51.793718+00:00,7.0,7.0,7.0,42.0,1.8784122723848973,1.0566703947751703,0.0,42,10,3.4871191548325386,31,9.0,18.87816409618783,2.4910639120154032,30.0,21.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0,0
training_013,2020-01-02 00:30:51.793718+00:00,6.0,6.0,5.0,32.0,2.225450887206334,0.8736615059119488,0.0,32,7,2.1354156504062622,26,9.0,18.965769112960317,2.8011751975253194,23.0,18.0,0.1875,0.0,0.1875,0.0,0.15625,0.0,0.15625,0.15625,0.15625,0,0,0,0,0
training_013,2020-01-02 08:30:51.793718+00:00,7.0,6.0,4.0,27.0,2.3928742237908533,0.975672616741399,0.0,27,11,3.1,21,7.0,13.739141858775252,2.1459521397942973,21.0,17.0,0.14814814814814814,0.0,0.2222222222222222,0.0,0.18518518518518517,0.0,0.14814814814814814,0.14814814814814814,0.14814814814814814,0,0,0,0,0
training_013,2020-01-02 16:30:51.793718+00:00,5.0,2.0,4.0,24.0,2.464659078386777,1.0100304346874562,0.0,24,6,1.9595917942265424,20,8.0,16.228167264777777,2.1654870080693613,19.0,15.0,0.16666666666666666,0.0,0.08333333333333333,0.0,0.16666666666666666,0.0,0.20833333333333334,0.16666666666666666,0.20833333333333334,0,0,0,0,0
training_013,2020-01-03 00:30:51.793718+00:00,7.0,6.0,6.0,36.0,2.191578056093025,0.9668985861237025,0.0,36,8,2.5377155080899043,31,9.0,16.38190114675,2.6557390256703806,28.0,17.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0,0
training_013,2020-01-03 08:30:51.793718+00:00,3.0,2.0,1.0,4.0,3.817457747092892,2.0639241634843155,0.0,4,2,0.8000000000000002,4,2.0,4.9133080583333335,0.6645625177874622,2.0,2.0,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0,0,0,0,0
training_013,2020-01-03 16:30:51.793718+00:00,6.0,4.0,4.0,29.0,2.5412057451358785,0.9196426790780701,0.0,29,7,1.7,26,10.0,21.125633033769844,2.827784447475426,22.0,17.0,0.1724137931034483,0.0,0.13793103448275862,0.0,0.20689655172413793,0.0,0.1724137931034483,0.13793103448275862,0.1724137931034483,0,0,0,0,0
training_013,2020-01-04 00:30:51.793718+00:00,4.0,2.0,2.0,12.0,2.838617707940374,1.0486314699966386,0.0,12,3,1.16619037896906,9,6.0,12.275143376111112,1.5412340516431529,7.0,7.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.08333333333333333,0.16666666666666666,0.25,0,0,0,0,0
