log_id,window_start,active_cases,new_arrivals,completions,total_events,mean_delta_t,std_delta_t,stalled_cases,res_events_total,res_events_max,res_events_std,res_active_total,res_n_busy,res_duration_mean,res_wait_mean,res_handover_total,res_handover_unique,intra_S0,intra_S1,intra_S2,intra_S3,intra_S4,intra_S5,intra_S6,intra_S7,intra_S8,drift_control_flow,drift_data,drift_inter_case,drift_resource,drift_any
training_018,2020-01-01 02:27:59.711297+00:00,13.0,13.0,12.0,73.0,2.484139049314253,1.0102448658104,0.0,73,16,4.517742799230606,62,10.0,18.625402300907737,3.014647377342154,54.0,33.0,0.1506849315068493,0.1643835616438356,0.1232876712328767,0.0136986301369863,0.1643835616438356,0.0410958904109589,0.1643835616438356,0.0,0.1780821917808219,0,0,0,0,0
training_018,2020-01-02 02:27:59.711297+00:00,12.0,11.0,12.0,71.0,2.638373586406243,0.865610543620151,0.0,71,17,4.846648326421054,56,10.0,20.771500003377305,3.0288400309572294,51.0,36.0,0.16901408450704225,0.16901408450704225,0.15492957746478872,0.0,0.16901408450704225,0.014084507042253521,0.16901408450704225,0.0,0.15492957746478872,0,0,0,0,0
training_018,2020-01-03 02:27:59.711297+00:00,7.0,7.0,7.0,42.0,2.6624015885174903,1.0151429896260884,0.0,42,12,3.026549190084311,33,10.0,17.09847807811111,2.8326131503917686,32.0,25.0,0.16666666666666666,0.14285714285714285,0.14285714285714285,0.047619047619047616,0.14285714285714285,0.023809523809523808,0.16666666666666666,0.0,0.16666666666666666,0,0,0,0,0
training_018,2020-01-04 02:27:59.711297+00:00,22.0,22.0,20.0,128.0,2.0565481271923525,0.9192094596397274,0.0,128,23,7.025667228100119,109,10.0,19.36919273557219,3.002476006742667,98.0,47.0,0.15625,0.15625,0.125,0.015625,0.15625,0.0390625,0.1484375,0.0078125,0.1953125,0,0,0,0,0
training_018,2020-01-05 02:27:59.711297+00:00,12.0,10.0,12.0,64.0,2.4504099636835783,1.0940714117639647,0.0,64,12,3.411744421846396,56,10.0,19.30515963971296,2.5627186671467053,48.0,31.0,0.15625,0.15625,0.109375,0.046875,0.171875,0.046875,0.15625,0.0,0.15625,0,0,0,0,0
training_018,2020-01-06 02:27:59.711297+00:00,18.0,18.0,18.0,108.0,2.1547605728369184,0.9932028779731465,0.0,108,20,6.3999999999999995,86,10.0,20.184921587004844,3.030430699408005,80.0,44.0,0.1574074074074074,0.16666666666666666,0.1574074074074074,0.027777777777777776,0.14814814814814814,0.009259259259259259,0.16666666666666666,0.0,0.16666666666666666,0,0,0,0,0
training_018,2020-01-07 02:27:59.711297+00:00,11.0,11.0,10.0,61.0,2.6267528898723826,1.01242789646046,0.0,61,12,3.23882694814033,53,10.0,20.55523113220833,2.9751387057886043,47.0,32.0,0.14754098360655737,0.16393442622950818,0.11475409836065574,0.01639344262295082,0.16393442622950818,0.04918032786885246,0.13114754098360656,0.03278688524590164,0.18032786885245902,0,0,0,0,0
training_018,2020-01-08 02:27:59.711297+00:00,10.0,9.0,10.0,59.0,2.5923702542390292,0.9634370269765132,0.0,59,14,4.158124577258358,45,10.0,20.793880787728177,3.1026839728050453,46.0,34.0,0.1694915254237288,0.1694915254237288,0.1694915254237288,0.0,0.1694915254237288,0.0,0.1694915254237288,0.0,0.15254237288135594,0,0,0,0,0
training_018,2020-01-09 02:27:59.711297+00:00,15.0,15.0,14.0,86.0,2.3968723633941007,0.9252254961572077,0.0,86,16,4.6303347611160905,70,10.0,19.192522327758205,2.8240374420612095,65.0,40.0,0.1511627906976744,0.16279069767441862,0.11627906976744186,0.046511627906976744,0.11627906976744186,0.05813953488372093,0.1511627906976744,0.023255813953488372,0.1744186046511628,0,0,0,0,0
training_018,2020-01-10 02:27:59.711297+00:00,13.0,12.0,12.0,73.0,2.3362813888368894,1.1053447762977702,0.0,73,16,4.473253849269008,58,10.0,19.966789151454368,3.0070348123919315,56.0,39.0,0.1643835616438356,0.1643835616438356,0.1780821917808219,0.0,0.1643835616438356,0.0,0.1643835616438356,0.0,0.1643835616438356,0,0,0,0,0
training_018,2020-01-11 02:27:59.711297+00:00,14.0,13.0,11.0,70.0,2.4313892938991732,0.9994412176946521,0.0,70,13,4.171330722922842,58,10.0,19.19574479397643,2.9410001134415973,51.0,34.0,0.15714285714285714,0.15714285714285714,0.12857142857142856,0.0,0.17142857142857143,0.02857142857142857,0.15714285714285714,0.0,0.2,0,0,0,0,0
training_018,2020-01-12 02:27:59.711297+00:00,20.0,17.0,20.0,113.0,2.044275553975901,0.977618070681165,0.0,113,21,4.879549159502341,91,10.0,21.021622561653498,2.9750933956338783,89.0,53.0,0.168141592920354,0.17699115044247787,0.1415929203539823,0.008849557522123894,0.168141592920354,0.017699115044247787,0.13274336283185842,0.02654867256637168,0.1592920353982301,0,0,0,0,0
training_018,2020-01-13 02:27:59.711297+00:00,9.0,9.0,9.0,54.0,2.603943445956744,1.089179836431655,0.0,54,13,3.555277766926235,45,10.0,17.56791095792058,2.6891466454264035,44.0,29.0,0.16666666666666666,0.16666666666666666,0.1111111111111111,0.0,0.16666666666666666,0.05555555555555555,0.12962962962962962,0.037037037037037035,0.16666666666666666,0,0,0,0,0
training_018,2020-01-14 02:27:59.711297+00:00,13.0,13.0,13.0,78.0,2.5393872299215063,0.8760356751101582,0.0,78,19,5.2497618993626745,63,10.0,19.606320446455765,3.042815436324216,59.0,35.0,0.15384615384615385,0.16666666666666666,0.14102564102564102,0.01282051282051282,0.16666666666666666,0.02564102564102564,0.16666666666666666,0.0,0.16666666666666666,0,0,0,0,0
training_018,2020-01-15 02:27:59.711297+00:00,10.0,10.0,10.0,60.0,2.5270311800689456,0.9870225580295248,0.0,60,14,3.7682887362833544,47,10.0,21.60244988452381,3.081740105465875,45.0,32.0,0.16666666666666666,0.16666666666666666,0.15,0.0,0.16666666666666666,0.016666666666666666,0.15,0.016666666666666666,0.16666666666666666,0,0,0,0,0
