log_id,window_start,active_cases,new_arrivals,completions,total_events,mean_delta_t,std_delta_t,stalled_cases,res_events_total,res_events_max,res_events_std,res_active_total,res_n_busy,res_duration_mean,res_wait_mean,res_handover_total,res_handover_unique,intra_S0,intra_S1,intra_S2,intra_S3,intra_S4,intra_S5,intra_S6,intra_S7,intra_S8,drift_control_flow,drift_data,drift_inter_case,drift_resource,drift_any
training_004,2020-01-01 03:23:44.572200+00:00,14.0,14.0,13.0,80.0,2.417809384131872,1.0503641049476862,0.0,80,21,6.016643582596529,61,9.0,13.410125708123378,2.403679240749242,63.0,35.0,0.1125,0.1625,0.1375,0.0375,0.1125,0.075,0.15,0.0375,0.175,0,0,0,0,0
training_004,2020-01-02 03:23:44.572200+00:00,22.0,21.0,22.0,130.0,1.9550400436119324,1.0090028265729976,0.0,130,26,6.855654600401044,104,10.0,13.852442420923609,2.4430987517426392,95.0,48.0,0.13076923076923078,0.15384615384615385,0.15384615384615385,0.007692307692307693,0.1076923076923077,0.05384615384615385,0.15384615384615385,0.06153846153846154,0.17692307692307693,0,0,0,0,0
training_004,2020-01-03 03:23:44.572200+00:00,10.0,10.0,10.0,60.0,2.4065213771680116,1.114550301746099,0.0,60,13,3.22490309931942,49,10.0,14.015458152783884,2.5366165014615456,45.0,30.0,0.15,0.16666666666666666,0.16666666666666666,0.03333333333333333,0.11666666666666667,0.016666666666666666,0.11666666666666667,0.06666666666666667,0.16666666666666666,0,0,0,0,0
training_004,2020-01-04 03:23:44.572200+00:00,10.0,10.0,10.0,60.0,2.3029401007736734,0.9742663450065026,0.0,60,11,3.794733192202055,46,10.0,15.836943956879509,2.5216595521507745,45.0,32.0,0.13333333333333333,0.16666666666666666,0.16666666666666666,0.016666666666666666,0.1,0.06666666666666667,0.16666666666666666,0.0,0.18333333333333332,0,0,0,0,0
training_004,2020-01-05 03:23:44.572200+00:00,12.0,12.0,11.0,69.0,2.4409726990356817,1.0638384472622051,0.0,69,17,4.678675026115834,58,10.0,13.571492344751437,2.3955118555785826,54.0,33.0,0.14492753623188406,0.13043478260869565,0.15942028985507245,0.043478260869565216,0.14492753623188406,0.014492753623188406,0.14492753623188406,0.028985507246376812,0.18840579710144928,0,0,0,0,0
training_004,2020-01-06 03:23:44.572200+00:00,20.0,19.0,20.0,117.0,2.1028677260180997,0.94284041283111,0.0,117,30,8.438601779915913,95,9.0,14.303142395370369,2.3487534132752605,90.0,42.0,0.1623931623931624,0.17094017094017094,0.15384615384615385,0.008547008547008548,0.11965811965811966,0.03418803418803419,0.10256410256410256,0.07692307692307693,0.17094017094017094,0,0,0,0,0
training_004,2020-01-07 03:23:44.572200+00:00,10.0,10.0,9.0,58.0,2.4454077176536755,1.0799114252231594,0.0,58,14,4.019950248448357,46,10.0,14.772806778643579,2.596174485296892,43.0,28.0,0.1206896551724138,0.15517241379310345,0.15517241379310345,0.017241379310344827,0.1206896551724138,0.05172413793103448,0.1206896551724138,0.06896551724137931,0.1896551724137931,0,0,0,0,0
training_004,2020-01-08 03:23:44.572200+00:00,17.0,16.0,15.0,91.0,2.216768563737731,1.004334891835914,0.0,91,17,4.459820624195552,77,10.0,15.38515012509266,2.62602440391432,72.0,42.0,0.13186813186813187,0.14285714285714285,0.15384615384615385,0.03296703296703297,0.12087912087912088,0.06593406593406594,0.14285714285714285,0.02197802197802198,0.18681318681318682,0,0,0,0,0
training_004,2020-01-09 03:23:44.572200+00:00,14.0,12.0,12.0,76.0,2.257078503339129,1.1109295880306054,0.0,76,15,4.565084884205332,60,10.0,14.19147043523148,2.5667210537178002,57.0,35.0,0.14473684210526316,0.17105263157894737,0.15789473684210525,0.013157894736842105,0.14473684210526316,0.039473684210526314,0.14473684210526316,0.02631578947368421,0.15789473684210525,0,0,0,0,0
training_004,2020-01-10 03:23:44.572200+00:00,16.0,14.0,15.0,85.0,2.3021804952310774,1.0421873910421626,0.0,85,17,5.389805191284746,66,10.0,15.503610003962809,2.688261418492522,66.0,39.0,0.15294117647058825,0.10588235294117647,0.17647058823529413,0.058823529411764705,0.12941176470588237,0.011764705882352941,0.15294117647058825,0.03529411764705882,0.17647058823529413,0,0,0,0,0
training_004,2020-01-11 03:23:44.572200+00:00,11.0,10.0,10.0,60.0,2.448258478275,1.0903235241726987,0.0,60,13,3.82099463490856,51,10.0,12.534498897018569,2.3774142763867085,46.0,25.0,0.15,0.15,0.16666666666666666,0.016666666666666666,0.11666666666666667,0.03333333333333333,0.11666666666666667,0.05,0.2,0,0,0,0,0
training_004,2020-01-12 03:23:44.572200+00:00,15.0,14.0,14.0,82.0,2.366210315298347,0.9866954868091687,0.0,82,18,4.354308211415448,66,10.0,14.673022778717591,2.612399550658469,62.0,37.0,0.12195121951219512,0.15853658536585366,0.17073170731707318,0.024390243902439025,0.0975609756097561,0.06097560975609756,0.14634146341463414,0.036585365853658534,0.18292682926829268,0,0,0,0,0
training_004,2020-01-13 03:23:44.572200+00:00,22.0,21.0,21.0,127.0,1.9723198957135102,0.9262222613654811,0.0,127,25,7.523961722390672,105,10.0,14.768127995591533,2.627100671401157,98.0,50.0,0.13385826771653545,0.15748031496062992,0.15748031496062992,0.031496062992125984,0.12598425196850394,0.05511811023622047,0.13385826771653545,0.03937007874015748,0.16535433070866143,0,0,0,0,0
training_004,2020-01-14 03:23:44.572200+00:00,14.0,13.0,14.0,81.0,2.1894191037625736,1.2327907703146819,0.0,81,22,6.410148204214938,61,10.0,14.608583322581438,2.6471291202709866,63.0,33.0,0.14814814814814814,0.1728395061728395,0.1728395061728395,0.024691358024691357,0.13580246913580246,0.024691358024691357,0.14814814814814814,0.012345679012345678,0.16049382716049382,0,0,0,0,0
training_004,2020-01-15 03:23:44.572200+00:00,14.0,14.0,14.0,84.0,2.215443397026078,1.0567491788129773,0.0,84,17,5.517245689653488,67,9.0,12.750007665370068,2.208708818145395,64.0,32.0,0.13095238095238096,0.15476190476190477,0.15476190476190477,0.023809523809523808,0.11904761904761904,0.05952380952380952,0.11904761904761904,0.05952380952380952,0.17857142857142858,0,0,0,0,0
training_004,2020-01-16 03:23:44.572200+00:00,15.0,15.0,14.0,89.0,2.3154872748774853,0.9096137121439559,0.0,89,16,4.742362280551751,75,10.0,16.310667778876244,2.7240421690541554,70.0,43.0,0.14606741573033707,0.15730337078651685,0.15730337078651685,0.011235955056179775,0.1348314606741573,0.033707865168539325,0.1348314606741573,0.0449438202247191,0.1797752808988764,0,0,0,0,0
training_004,2020-01-17 03:23:44.572200+00:00,16.0,15.0,16.0,91.0,2.189024213110881,0.9834658053661831,0.0,91,18,4.635730794599704,77,10.0,14.711245663347338,2.6920285024402437,74.0,48.0,0.14285714285714285,0.15384615384615385,0.17582417582417584,0.01098901098901099,0.10989010989010989,0.054945054945054944,0.14285714285714285,0.01098901098901099,0.1978021978021978,0,0,0,0,0
training_004,2020-01-18 03:23:44.572200+00:00,15.0,15.0,15.0,90.0,2.0830339958057285,1.0935592884803709,0.0,90,21,6.244997998398398,68,10.0,12.323626010158263,2.44681601904767,66.0,35.0,0.12222222222222222,0.15555555555555556,0.16666666666666666,0.03333333333333333,0.12222222222222222,0.044444444444444446,0.15555555555555556,0.022222222222222223,0.17777777777777778,0,0,0,0,0
training_004,2020-01-19 03:23:44.572200+00:00,10.0,10.0,9.0,56.0,2.5436301064504714,1.1735259410651666,0.0,56,11,3.168595903550972,46,10.0,14.496132747155125,2.176951759343802,41.0,29.0,0.14285714285714285,0.14285714285714285,0.125,0.0,0.125,0.07142857142857142,0.16071428571428573,0.017857142857142856,0.21428571428571427,0,0,0,0,0
training_004,2020-01-20 03:23:44.572200+00:00,11.0,10.0,10.0,59.0,2.3741532934890084,1.0918057034193382,0.0,59,12,4.158124577258358,47,10.0,11.65819714425505,2.3380588784917715,47.0,30.0,0.15254237288135594,0.15254237288135594,0.1694915254237288,0.0,0.13559322033898305,0.05084745762711865,0.13559322033898305,0.01694915254237288,0.1864406779661017,0,0,0,0,0
