log_id,window_start,active_cases,new_arrivals,completions,total_events,mean_delta_t,std_delta_t,stalled_cases,res_events_total,res_events_max,res_events_std,res_active_total,res_n_busy,res_duration_mean,res_wait_mean,res_handover_total,res_handover_unique,intra_S0,intra_S1,intra_S2,intra_S3,intra_S4,intra_S5,intra_S6,intra_S7,intra_S8,drift_control_flow,drift_data,drift_inter_case,drift_resource,drift_any
training_023,2020-01-01 00:17:47.207184+00:00,17.0,17.0,15.0,97.0,1.434266731308748,0.848493568178518,0.0,97,24,6.419501538281613,73,10.0,14.233625440753173,2.739798421739755,74.0,42.0,0.15463917525773196,0.0,0.16494845360824742,0.15463917525773196,0.16494845360824742,0.010309278350515464,0.16494845360824742,0.010309278350515464,0.17525773195876287,0,0,0,0,0
training_023,2020-01-01 08:17:47.207184+00:00,10.0,8.0,9.0,49.0,1.9942948211209455,0.9731990749557095,0.0,49,14,4.482186966202994,36,9.0,13.5074104921627,2.496120101473622,33.0,23.0,0.1836734693877551,0.0,0.16326530612244897,0.1836734693877551,0.14285714285714285,0.0,0.16326530612244897,0.0,0.16326530612244897,0,0,0,0,0
training_023,2020-01-01 16:17:47.207184+00:00,11.0,10.0,10.0,59.0,1.5917526647646887,0.9724142317536048,0.0,59,18,5.629387178015028,43,10.0,14.573075837555558,2.7798253759618143,44.0,26.0,0.1694915254237288,0.0,0.15254237288135594,0.1694915254237288,0.1694915254237288,0.0,0.1694915254237288,0.0,0.1694915254237288,0,0,0,0,0
training_023,2020-01-02 00:17:47.207184+00:00,12.0,11.0,12.0,71.0,1.7154200314352366,0.8219549667324465,0.0,71,14,3.753664875824692,61,10.0,13.722483509211894,2.7017259775393665,57.0,42.0,0.16901408450704225,0.0,0.16901408450704225,0.16901408450704225,0.16901408450704225,0.0,0.16901408450704225,0.0,0.15492957746478872,0,0,0,0,0
training_023,2020-01-02 08:17:47.207184+00:00,8.0,8.0,6.0,43.0,2.248346341129246,0.7049069580972135,0.0,43,9,3.1,33,9.0,13.90103222154365,2.5303588153840892,33.0,25.0,0.13953488372093023,0.0,0.18604651162790697,0.16279069767441862,0.16279069767441862,0.0,0.16279069767441862,0.0,0.18604651162790697,0,0,0,0,0
training_023,2020-01-02 16:17:47.207184+00:00,10.0,8.0,8.0,48.0,2.057715746133691,0.84516483103844,0.0,48,15,4.578209256903839,36,10.0,13.435339011474747,2.662503625653691,37.0,23.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.16666666666666666,0,0,0,0,0
training_023,2020-01-03 00:17:47.207184+00:00,12.0,10.0,8.0,52.0,2.015545412769746,0.7905650266717477,0.0,52,16,5.095095681142799,39,9.0,13.357609539682539,2.5085675982329168,38.0,23.0,0.15384615384615385,0.0,0.19230769230769232,0.1346153846153846,0.19230769230769232,0.0,0.1346153846153846,0.0,0.19230769230769232,0,0,0,0,0
training_023,2020-01-03 08:17:47.207184+00:00,12.0,8.0,11.0,57.0,1.888776479011066,0.851094916706415,0.0,57,15,4.290687590584987,43,10.0,14.603063999027778,2.496345867366037,45.0,26.0,0.19298245614035087,0.0,0.14035087719298245,0.19298245614035087,0.14035087719298245,0.0,0.19298245614035087,0.0,0.14035087719298245,0,0,0,0,0
training_023,2020-01-03 16:17:47.207184+00:00,9.0,8.0,8.0,51.0,2.0120683367656333,0.8728493917736643,0.0,51,15,3.9357337308308855,39,10.0,15.057455277638889,2.796695452813661,39.0,24.0,0.1568627450980392,0.0,0.1568627450980392,0.17647058823529413,0.17647058823529413,0.0,0.17647058823529413,0.0,0.1568627450980392,0,0,0,0,0
training_023,2020-01-04 00:17:47.207184+00:00,15.0,14.0,15.0,85.0,1.5587514046909365,0.8225383805238264,0.0,85,20,5.389805191284746,65,10.0,14.725939355758442,2.7746303765687204,62.0,43.0,0.17647058823529413,0.0,0.16470588235294117,0.16470588235294117,0.16470588235294117,0.0,0.16470588235294117,0.0,0.16470588235294117,0,0,0,0,0
